dt_abertura;Year;Month;Day
02/08/1953;1953;ago;2
03/08/1953;1953;ago;3
04/08/1953;1953;ago;4
05/08/1953;1953;ago;5
06/08/1953;1953;ago;6
07/08/1953;1953;ago;7
08/08/1953;1953;ago;8
09/08/1953;1953;ago;9
10/08/1953;1953;ago;10
11/08/1953;1953;ago;11
12/08/1953;1953;ago;12
13/08/1953;1953;ago;13
14/08/1953;1953;ago;14
15/08/1953;1953;ago;15
16/08/1953;1953;ago;16
17/08/1953;1953;ago;17
18/08/1953;1953;ago;18
19/08/1953;1953;ago;19
20/08/1953;1953;ago;20
21/08/1953;1953;ago;21
22/08/1953;1953;ago;22
23/08/1953;1953;ago;23
24/08/1953;1953;ago;24
25/08/1953;1953;ago;25
26/08/1953;1953;ago;26
27/08/1953;1953;ago;27
28/08/1953;1953;ago;28
29/08/1953;1953;ago;29
30/08/1953;1953;ago;30
31/08/1953;1953;ago;31
01/09/1953;1953;set;1
02/09/1953;1953;set;2
03/09/1953;1953;set;3
04/09/1953;1953;set;4
05/09/1953;1953;set;5
06/09/1953;1953;set;6
07/09/1953;1953;set;7
08/09/1953;1953;set;8
09/09/1953;1953;set;9
10/09/1953;1953;set;10
11/09/1953;1953;set;11
12/09/1953;1953;set;12
13/09/1953;1953;set;13
14/09/1953;1953;set;14
15/09/1953;1953;set;15
16/09/1953;1953;set;16
17/09/1953;1953;set;17
18/09/1953;1953;set;18
19/09/1953;1953;set;19
20/09/1953;1953;set;20
21/09/1953;1953;set;21
22/09/1953;1953;set;22
23/09/1953;1953;set;23
24/09/1953;1953;set;24
25/09/1953;1953;set;25
26/09/1953;1953;set;26
27/09/1953;1953;set;27
28/09/1953;1953;set;28
29/09/1953;1953;set;29
30/09/1953;1953;set;30
01/10/1953;1953;out;1
02/10/1953;1953;out;2
03/10/1953;1953;out;3
04/10/1953;1953;out;4
05/10/1953;1953;out;5
06/10/1953;1953;out;6
07/10/1953;1953;out;7
08/10/1953;1953;out;8
09/10/1953;1953;out;9
10/10/1953;1953;out;10
11/10/1953;1953;out;11
12/10/1953;1953;out;12
13/10/1953;1953;out;13
14/10/1953;1953;out;14
15/10/1953;1953;out;15
16/10/1953;1953;out;16
17/10/1953;1953;out;17
18/10/1953;1953;out;18
19/10/1953;1953;out;19
20/10/1953;1953;out;20
21/10/1953;1953;out;21
22/10/1953;1953;out;22
23/10/1953;1953;out;23
24/10/1953;1953;out;24
25/10/1953;1953;out;25
26/10/1953;1953;out;26
27/10/1953;1953;out;27
28/10/1953;1953;out;28
29/10/1953;1953;out;29
30/10/1953;1953;out;30
31/10/1953;1953;out;31
01/11/1953;1953;nov;1
02/11/1953;1953;nov;2
03/11/1953;1953;nov;3
04/11/1953;1953;nov;4
05/11/1953;1953;nov;5
06/11/1953;1953;nov;6
07/11/1953;1953;nov;7
08/11/1953;1953;nov;8
09/11/1953;1953;nov;9
10/11/1953;1953;nov;10
11/11/1953;1953;nov;11
12/11/1953;1953;nov;12
13/11/1953;1953;nov;13
14/11/1953;1953;nov;14
15/11/1953;1953;nov;15
16/11/1953;1953;nov;16
17/11/1953;1953;nov;17
18/11/1953;1953;nov;18
19/11/1953;1953;nov;19
20/11/1953;1953;nov;20
21/11/1953;1953;nov;21
22/11/1953;1953;nov;22
23/11/1953;1953;nov;23
24/11/1953;1953;nov;24
25/11/1953;1953;nov;25
26/11/1953;1953;nov;26
27/11/1953;1953;nov;27
28/11/1953;1953;nov;28
29/11/1953;1953;nov;29
30/11/1953;1953;nov;30
01/12/1953;1953;dez;1
02/12/1953;1953;dez;2
03/12/1953;1953;dez;3
04/12/1953;1953;dez;4
05/12/1953;1953;dez;5
06/12/1953;1953;dez;6
07/12/1953;1953;dez;7
08/12/1953;1953;dez;8
09/12/1953;1953;dez;9
10/12/1953;1953;dez;10
11/12/1953;1953;dez;11
12/12/1953;1953;dez;12
13/12/1953;1953;dez;13
14/12/1953;1953;dez;14
15/12/1953;1953;dez;15
16/12/1953;1953;dez;16
17/12/1953;1953;dez;17
18/12/1953;1953;dez;18
19/12/1953;1953;dez;19
20/12/1953;1953;dez;20
21/12/1953;1953;dez;21
22/12/1953;1953;dez;22
23/12/1953;1953;dez;23
24/12/1953;1953;dez;24
25/12/1953;1953;dez;25
26/12/1953;1953;dez;26
27/12/1953;1953;dez;27
28/12/1953;1953;dez;28
29/12/1953;1953;dez;29
30/12/1953;1953;dez;30
31/12/1953;1953;dez;31
01/01/1954;1954;jan;1
02/01/1954;1954;jan;2
03/01/1954;1954;jan;3
04/01/1954;1954;jan;4
05/01/1954;1954;jan;5
06/01/1954;1954;jan;6
07/01/1954;1954;jan;7
08/01/1954;1954;jan;8
09/01/1954;1954;jan;9
10/01/1954;1954;jan;10
11/01/1954;1954;jan;11
12/01/1954;1954;jan;12
13/01/1954;1954;jan;13
14/01/1954;1954;jan;14
15/01/1954;1954;jan;15
16/01/1954;1954;jan;16
17/01/1954;1954;jan;17
18/01/1954;1954;jan;18
19/01/1954;1954;jan;19
20/01/1954;1954;jan;20
21/01/1954;1954;jan;21
22/01/1954;1954;jan;22
23/01/1954;1954;jan;23
24/01/1954;1954;jan;24
25/01/1954;1954;jan;25
26/01/1954;1954;jan;26
27/01/1954;1954;jan;27
28/01/1954;1954;jan;28
29/01/1954;1954;jan;29
30/01/1954;1954;jan;30
31/01/1954;1954;jan;31
01/02/1954;1954;fev;1
02/02/1954;1954;fev;2
03/02/1954;1954;fev;3
04/02/1954;1954;fev;4
05/02/1954;1954;fev;5
06/02/1954;1954;fev;6
07/02/1954;1954;fev;7
08/02/1954;1954;fev;8
09/02/1954;1954;fev;9
10/02/1954;1954;fev;10
11/02/1954;1954;fev;11
12/02/1954;1954;fev;12
13/02/1954;1954;fev;13
14/02/1954;1954;fev;14
15/02/1954;1954;fev;15
16/02/1954;1954;fev;16
17/02/1954;1954;fev;17
18/02/1954;1954;fev;18
19/02/1954;1954;fev;19
20/02/1954;1954;fev;20
21/02/1954;1954;fev;21
22/02/1954;1954;fev;22
23/02/1954;1954;fev;23
24/02/1954;1954;fev;24
25/02/1954;1954;fev;25
26/02/1954;1954;fev;26
27/02/1954;1954;fev;27
28/02/1954;1954;fev;28
01/03/1954;1954;mar;1
02/03/1954;1954;mar;2
03/03/1954;1954;mar;3
04/03/1954;1954;mar;4
05/03/1954;1954;mar;5
06/03/1954;1954;mar;6
07/03/1954;1954;mar;7
08/03/1954;1954;mar;8
09/03/1954;1954;mar;9
10/03/1954;1954;mar;10
11/03/1954;1954;mar;11
12/03/1954;1954;mar;12
13/03/1954;1954;mar;13
14/03/1954;1954;mar;14
15/03/1954;1954;mar;15
16/03/1954;1954;mar;16
17/03/1954;1954;mar;17
18/03/1954;1954;mar;18
19/03/1954;1954;mar;19
20/03/1954;1954;mar;20
21/03/1954;1954;mar;21
22/03/1954;1954;mar;22
23/03/1954;1954;mar;23
24/03/1954;1954;mar;24
25/03/1954;1954;mar;25
26/03/1954;1954;mar;26
27/03/1954;1954;mar;27
28/03/1954;1954;mar;28
29/03/1954;1954;mar;29
30/03/1954;1954;mar;30
31/03/1954;1954;mar;31
01/04/1954;1954;abr;1
02/04/1954;1954;abr;2
03/04/1954;1954;abr;3
04/04/1954;1954;abr;4
05/04/1954;1954;abr;5
06/04/1954;1954;abr;6
07/04/1954;1954;abr;7
08/04/1954;1954;abr;8
09/04/1954;1954;abr;9
10/04/1954;1954;abr;10
11/04/1954;1954;abr;11
12/04/1954;1954;abr;12
13/04/1954;1954;abr;13
14/04/1954;1954;abr;14
15/04/1954;1954;abr;15
16/04/1954;1954;abr;16
17/04/1954;1954;abr;17
18/04/1954;1954;abr;18
19/04/1954;1954;abr;19
20/04/1954;1954;abr;20
21/04/1954;1954;abr;21
22/04/1954;1954;abr;22
23/04/1954;1954;abr;23
24/04/1954;1954;abr;24
25/04/1954;1954;abr;25
26/04/1954;1954;abr;26
27/04/1954;1954;abr;27
28/04/1954;1954;abr;28
29/04/1954;1954;abr;29
30/04/1954;1954;abr;30
01/05/1954;1954;mai;1
02/05/1954;1954;mai;2
03/05/1954;1954;mai;3
04/05/1954;1954;mai;4
05/05/1954;1954;mai;5
06/05/1954;1954;mai;6
07/05/1954;1954;mai;7
08/05/1954;1954;mai;8
09/05/1954;1954;mai;9
10/05/1954;1954;mai;10
11/05/1954;1954;mai;11
12/05/1954;1954;mai;12
13/05/1954;1954;mai;13
14/05/1954;1954;mai;14
15/05/1954;1954;mai;15
16/05/1954;1954;mai;16
17/05/1954;1954;mai;17
18/05/1954;1954;mai;18
19/05/1954;1954;mai;19
20/05/1954;1954;mai;20
21/05/1954;1954;mai;21
22/05/1954;1954;mai;22
23/05/1954;1954;mai;23
24/05/1954;1954;mai;24
25/05/1954;1954;mai;25
26/05/1954;1954;mai;26
27/05/1954;1954;mai;27
28/05/1954;1954;mai;28
29/05/1954;1954;mai;29
30/05/1954;1954;mai;30
31/05/1954;1954;mai;31
01/06/1954;1954;jun;1
02/06/1954;1954;jun;2
03/06/1954;1954;jun;3
04/06/1954;1954;jun;4
05/06/1954;1954;jun;5
06/06/1954;1954;jun;6
07/06/1954;1954;jun;7
08/06/1954;1954;jun;8
09/06/1954;1954;jun;9
10/06/1954;1954;jun;10
11/06/1954;1954;jun;11
12/06/1954;1954;jun;12
13/06/1954;1954;jun;13
14/06/1954;1954;jun;14
15/06/1954;1954;jun;15
16/06/1954;1954;jun;16
17/06/1954;1954;jun;17
18/06/1954;1954;jun;18
19/06/1954;1954;jun;19
20/06/1954;1954;jun;20
21/06/1954;1954;jun;21
22/06/1954;1954;jun;22
23/06/1954;1954;jun;23
24/06/1954;1954;jun;24
25/06/1954;1954;jun;25
26/06/1954;1954;jun;26
27/06/1954;1954;jun;27
28/06/1954;1954;jun;28
29/06/1954;1954;jun;29
30/06/1954;1954;jun;30
01/07/1954;1954;jul;1
02/07/1954;1954;jul;2
03/07/1954;1954;jul;3
04/07/1954;1954;jul;4
05/07/1954;1954;jul;5
06/07/1954;1954;jul;6
07/07/1954;1954;jul;7
08/07/1954;1954;jul;8
09/07/1954;1954;jul;9
10/07/1954;1954;jul;10
11/07/1954;1954;jul;11
12/07/1954;1954;jul;12
13/07/1954;1954;jul;13
14/07/1954;1954;jul;14
15/07/1954;1954;jul;15
16/07/1954;1954;jul;16
17/07/1954;1954;jul;17
18/07/1954;1954;jul;18
19/07/1954;1954;jul;19
20/07/1954;1954;jul;20
21/07/1954;1954;jul;21
22/07/1954;1954;jul;22
23/07/1954;1954;jul;23
24/07/1954;1954;jul;24
25/07/1954;1954;jul;25
26/07/1954;1954;jul;26
27/07/1954;1954;jul;27
28/07/1954;1954;jul;28
29/07/1954;1954;jul;29
30/07/1954;1954;jul;30
31/07/1954;1954;jul;31
01/08/1954;1954;ago;1
02/08/1954;1954;ago;2
03/08/1954;1954;ago;3
04/08/1954;1954;ago;4
05/08/1954;1954;ago;5
06/08/1954;1954;ago;6
07/08/1954;1954;ago;7
08/08/1954;1954;ago;8
09/08/1954;1954;ago;9
10/08/1954;1954;ago;10
11/08/1954;1954;ago;11
12/08/1954;1954;ago;12
13/08/1954;1954;ago;13
14/08/1954;1954;ago;14
15/08/1954;1954;ago;15
16/08/1954;1954;ago;16
17/08/1954;1954;ago;17
18/08/1954;1954;ago;18
19/08/1954;1954;ago;19
20/08/1954;1954;ago;20
21/08/1954;1954;ago;21
22/08/1954;1954;ago;22
23/08/1954;1954;ago;23
24/08/1954;1954;ago;24
25/08/1954;1954;ago;25
26/08/1954;1954;ago;26
27/08/1954;1954;ago;27
28/08/1954;1954;ago;28
29/08/1954;1954;ago;29
30/08/1954;1954;ago;30
31/08/1954;1954;ago;31
01/09/1954;1954;set;1
02/09/1954;1954;set;2
03/09/1954;1954;set;3
04/09/1954;1954;set;4
05/09/1954;1954;set;5
06/09/1954;1954;set;6
07/09/1954;1954;set;7
08/09/1954;1954;set;8
09/09/1954;1954;set;9
10/09/1954;1954;set;10
11/09/1954;1954;set;11
12/09/1954;1954;set;12
13/09/1954;1954;set;13
14/09/1954;1954;set;14
15/09/1954;1954;set;15
16/09/1954;1954;set;16
17/09/1954;1954;set;17
18/09/1954;1954;set;18
19/09/1954;1954;set;19
20/09/1954;1954;set;20
21/09/1954;1954;set;21
22/09/1954;1954;set;22
23/09/1954;1954;set;23
24/09/1954;1954;set;24
25/09/1954;1954;set;25
26/09/1954;1954;set;26
27/09/1954;1954;set;27
28/09/1954;1954;set;28
29/09/1954;1954;set;29
30/09/1954;1954;set;30
01/10/1954;1954;out;1
02/10/1954;1954;out;2
03/10/1954;1954;out;3
04/10/1954;1954;out;4
05/10/1954;1954;out;5
06/10/1954;1954;out;6
07/10/1954;1954;out;7
08/10/1954;1954;out;8
09/10/1954;1954;out;9
10/10/1954;1954;out;10
11/10/1954;1954;out;11
12/10/1954;1954;out;12
13/10/1954;1954;out;13
14/10/1954;1954;out;14
15/10/1954;1954;out;15
16/10/1954;1954;out;16
17/10/1954;1954;out;17
18/10/1954;1954;out;18
19/10/1954;1954;out;19
20/10/1954;1954;out;20
21/10/1954;1954;out;21
22/10/1954;1954;out;22
23/10/1954;1954;out;23
24/10/1954;1954;out;24
25/10/1954;1954;out;25
26/10/1954;1954;out;26
27/10/1954;1954;out;27
28/10/1954;1954;out;28
29/10/1954;1954;out;29
30/10/1954;1954;out;30
31/10/1954;1954;out;31
01/11/1954;1954;nov;1
02/11/1954;1954;nov;2
03/11/1954;1954;nov;3
04/11/1954;1954;nov;4
05/11/1954;1954;nov;5
06/11/1954;1954;nov;6
07/11/1954;1954;nov;7
08/11/1954;1954;nov;8
09/11/1954;1954;nov;9
10/11/1954;1954;nov;10
11/11/1954;1954;nov;11
12/11/1954;1954;nov;12
13/11/1954;1954;nov;13
14/11/1954;1954;nov;14
15/11/1954;1954;nov;15
16/11/1954;1954;nov;16
17/11/1954;1954;nov;17
18/11/1954;1954;nov;18
19/11/1954;1954;nov;19
20/11/1954;1954;nov;20
21/11/1954;1954;nov;21
22/11/1954;1954;nov;22
23/11/1954;1954;nov;23
24/11/1954;1954;nov;24
25/11/1954;1954;nov;25
26/11/1954;1954;nov;26
27/11/1954;1954;nov;27
28/11/1954;1954;nov;28
29/11/1954;1954;nov;29
30/11/1954;1954;nov;30
01/12/1954;1954;dez;1
02/12/1954;1954;dez;2
03/12/1954;1954;dez;3
04/12/1954;1954;dez;4
05/12/1954;1954;dez;5
06/12/1954;1954;dez;6
07/12/1954;1954;dez;7
08/12/1954;1954;dez;8
09/12/1954;1954;dez;9
10/12/1954;1954;dez;10
11/12/1954;1954;dez;11
12/12/1954;1954;dez;12
13/12/1954;1954;dez;13
14/12/1954;1954;dez;14
15/12/1954;1954;dez;15
16/12/1954;1954;dez;16
17/12/1954;1954;dez;17
18/12/1954;1954;dez;18
19/12/1954;1954;dez;19
20/12/1954;1954;dez;20
21/12/1954;1954;dez;21
22/12/1954;1954;dez;22
23/12/1954;1954;dez;23
24/12/1954;1954;dez;24
25/12/1954;1954;dez;25
26/12/1954;1954;dez;26
27/12/1954;1954;dez;27
28/12/1954;1954;dez;28
29/12/1954;1954;dez;29
30/12/1954;1954;dez;30
31/12/1954;1954;dez;31
01/01/1955;1955;jan;1
02/01/1955;1955;jan;2
03/01/1955;1955;jan;3
04/01/1955;1955;jan;4
05/01/1955;1955;jan;5
06/01/1955;1955;jan;6
07/01/1955;1955;jan;7
08/01/1955;1955;jan;8
09/01/1955;1955;jan;9
10/01/1955;1955;jan;10
11/01/1955;1955;jan;11
12/01/1955;1955;jan;12
13/01/1955;1955;jan;13
14/01/1955;1955;jan;14
15/01/1955;1955;jan;15
16/01/1955;1955;jan;16
17/01/1955;1955;jan;17
18/01/1955;1955;jan;18
19/01/1955;1955;jan;19
20/01/1955;1955;jan;20
21/01/1955;1955;jan;21
22/01/1955;1955;jan;22
23/01/1955;1955;jan;23
24/01/1955;1955;jan;24
25/01/1955;1955;jan;25
26/01/1955;1955;jan;26
27/01/1955;1955;jan;27
28/01/1955;1955;jan;28
29/01/1955;1955;jan;29
30/01/1955;1955;jan;30
31/01/1955;1955;jan;31
01/02/1955;1955;fev;1
02/02/1955;1955;fev;2
03/02/1955;1955;fev;3
04/02/1955;1955;fev;4
05/02/1955;1955;fev;5
06/02/1955;1955;fev;6
07/02/1955;1955;fev;7
08/02/1955;1955;fev;8
09/02/1955;1955;fev;9
10/02/1955;1955;fev;10
11/02/1955;1955;fev;11
12/02/1955;1955;fev;12
13/02/1955;1955;fev;13
14/02/1955;1955;fev;14
15/02/1955;1955;fev;15
16/02/1955;1955;fev;16
17/02/1955;1955;fev;17
18/02/1955;1955;fev;18
19/02/1955;1955;fev;19
20/02/1955;1955;fev;20
21/02/1955;1955;fev;21
22/02/1955;1955;fev;22
23/02/1955;1955;fev;23
24/02/1955;1955;fev;24
25/02/1955;1955;fev;25
26/02/1955;1955;fev;26
27/02/1955;1955;fev;27
28/02/1955;1955;fev;28
01/03/1955;1955;mar;1
02/03/1955;1955;mar;2
03/03/1955;1955;mar;3
04/03/1955;1955;mar;4
05/03/1955;1955;mar;5
06/03/1955;1955;mar;6
07/03/1955;1955;mar;7
08/03/1955;1955;mar;8
09/03/1955;1955;mar;9
10/03/1955;1955;mar;10
11/03/1955;1955;mar;11
12/03/1955;1955;mar;12
13/03/1955;1955;mar;13
14/03/1955;1955;mar;14
15/03/1955;1955;mar;15
16/03/1955;1955;mar;16
17/03/1955;1955;mar;17
18/03/1955;1955;mar;18
19/03/1955;1955;mar;19
20/03/1955;1955;mar;20
21/03/1955;1955;mar;21
22/03/1955;1955;mar;22
23/03/1955;1955;mar;23
24/03/1955;1955;mar;24
25/03/1955;1955;mar;25
26/03/1955;1955;mar;26
27/03/1955;1955;mar;27
28/03/1955;1955;mar;28
29/03/1955;1955;mar;29
30/03/1955;1955;mar;30
31/03/1955;1955;mar;31
01/04/1955;1955;abr;1
02/04/1955;1955;abr;2
03/04/1955;1955;abr;3
04/04/1955;1955;abr;4
05/04/1955;1955;abr;5
06/04/1955;1955;abr;6
07/04/1955;1955;abr;7
08/04/1955;1955;abr;8
09/04/1955;1955;abr;9
10/04/1955;1955;abr;10
11/04/1955;1955;abr;11
12/04/1955;1955;abr;12
13/04/1955;1955;abr;13
14/04/1955;1955;abr;14
15/04/1955;1955;abr;15
16/04/1955;1955;abr;16
17/04/1955;1955;abr;17
18/04/1955;1955;abr;18
19/04/1955;1955;abr;19
20/04/1955;1955;abr;20
21/04/1955;1955;abr;21
22/04/1955;1955;abr;22
23/04/1955;1955;abr;23
24/04/1955;1955;abr;24
25/04/1955;1955;abr;25
26/04/1955;1955;abr;26
27/04/1955;1955;abr;27
28/04/1955;1955;abr;28
29/04/1955;1955;abr;29
30/04/1955;1955;abr;30
01/05/1955;1955;mai;1
02/05/1955;1955;mai;2
03/05/1955;1955;mai;3
04/05/1955;1955;mai;4
05/05/1955;1955;mai;5
06/05/1955;1955;mai;6
07/05/1955;1955;mai;7
08/05/1955;1955;mai;8
09/05/1955;1955;mai;9
10/05/1955;1955;mai;10
11/05/1955;1955;mai;11
12/05/1955;1955;mai;12
13/05/1955;1955;mai;13
14/05/1955;1955;mai;14
15/05/1955;1955;mai;15
16/05/1955;1955;mai;16
17/05/1955;1955;mai;17
18/05/1955;1955;mai;18
19/05/1955;1955;mai;19
20/05/1955;1955;mai;20
21/05/1955;1955;mai;21
22/05/1955;1955;mai;22
23/05/1955;1955;mai;23
24/05/1955;1955;mai;24
25/05/1955;1955;mai;25
26/05/1955;1955;mai;26
27/05/1955;1955;mai;27
28/05/1955;1955;mai;28
29/05/1955;1955;mai;29
30/05/1955;1955;mai;30
31/05/1955;1955;mai;31
01/06/1955;1955;jun;1
02/06/1955;1955;jun;2
03/06/1955;1955;jun;3
04/06/1955;1955;jun;4
05/06/1955;1955;jun;5
06/06/1955;1955;jun;6
07/06/1955;1955;jun;7
08/06/1955;1955;jun;8
09/06/1955;1955;jun;9
10/06/1955;1955;jun;10
11/06/1955;1955;jun;11
12/06/1955;1955;jun;12
13/06/1955;1955;jun;13
14/06/1955;1955;jun;14
15/06/1955;1955;jun;15
16/06/1955;1955;jun;16
17/06/1955;1955;jun;17
18/06/1955;1955;jun;18
19/06/1955;1955;jun;19
20/06/1955;1955;jun;20
21/06/1955;1955;jun;21
22/06/1955;1955;jun;22
23/06/1955;1955;jun;23
24/06/1955;1955;jun;24
25/06/1955;1955;jun;25
26/06/1955;1955;jun;26
27/06/1955;1955;jun;27
28/06/1955;1955;jun;28
29/06/1955;1955;jun;29
30/06/1955;1955;jun;30
01/07/1955;1955;jul;1
02/07/1955;1955;jul;2
03/07/1955;1955;jul;3
04/07/1955;1955;jul;4
05/07/1955;1955;jul;5
06/07/1955;1955;jul;6
07/07/1955;1955;jul;7
08/07/1955;1955;jul;8
09/07/1955;1955;jul;9
10/07/1955;1955;jul;10
11/07/1955;1955;jul;11
12/07/1955;1955;jul;12
13/07/1955;1955;jul;13
14/07/1955;1955;jul;14
15/07/1955;1955;jul;15
16/07/1955;1955;jul;16
17/07/1955;1955;jul;17
18/07/1955;1955;jul;18
19/07/1955;1955;jul;19
20/07/1955;1955;jul;20
21/07/1955;1955;jul;21
22/07/1955;1955;jul;22
23/07/1955;1955;jul;23
24/07/1955;1955;jul;24
25/07/1955;1955;jul;25
26/07/1955;1955;jul;26
27/07/1955;1955;jul;27
28/07/1955;1955;jul;28
29/07/1955;1955;jul;29
30/07/1955;1955;jul;30
31/07/1955;1955;jul;31
01/08/1955;1955;ago;1
02/08/1955;1955;ago;2
03/08/1955;1955;ago;3
04/08/1955;1955;ago;4
05/08/1955;1955;ago;5
06/08/1955;1955;ago;6
07/08/1955;1955;ago;7
08/08/1955;1955;ago;8
09/08/1955;1955;ago;9
10/08/1955;1955;ago;10
11/08/1955;1955;ago;11
12/08/1955;1955;ago;12
13/08/1955;1955;ago;13
14/08/1955;1955;ago;14
15/08/1955;1955;ago;15
16/08/1955;1955;ago;16
17/08/1955;1955;ago;17
18/08/1955;1955;ago;18
19/08/1955;1955;ago;19
20/08/1955;1955;ago;20
21/08/1955;1955;ago;21
22/08/1955;1955;ago;22
23/08/1955;1955;ago;23
24/08/1955;1955;ago;24
25/08/1955;1955;ago;25
26/08/1955;1955;ago;26
27/08/1955;1955;ago;27
28/08/1955;1955;ago;28
29/08/1955;1955;ago;29
30/08/1955;1955;ago;30
31/08/1955;1955;ago;31
01/09/1955;1955;set;1
02/09/1955;1955;set;2
03/09/1955;1955;set;3
04/09/1955;1955;set;4
05/09/1955;1955;set;5
06/09/1955;1955;set;6
07/09/1955;1955;set;7
08/09/1955;1955;set;8
09/09/1955;1955;set;9
10/09/1955;1955;set;10
11/09/1955;1955;set;11
12/09/1955;1955;set;12
13/09/1955;1955;set;13
14/09/1955;1955;set;14
15/09/1955;1955;set;15
16/09/1955;1955;set;16
17/09/1955;1955;set;17
18/09/1955;1955;set;18
19/09/1955;1955;set;19
20/09/1955;1955;set;20
21/09/1955;1955;set;21
22/09/1955;1955;set;22
23/09/1955;1955;set;23
24/09/1955;1955;set;24
25/09/1955;1955;set;25
26/09/1955;1955;set;26
27/09/1955;1955;set;27
28/09/1955;1955;set;28
29/09/1955;1955;set;29
30/09/1955;1955;set;30
01/10/1955;1955;out;1
02/10/1955;1955;out;2
03/10/1955;1955;out;3
04/10/1955;1955;out;4
05/10/1955;1955;out;5
06/10/1955;1955;out;6
07/10/1955;1955;out;7
08/10/1955;1955;out;8
09/10/1955;1955;out;9
10/10/1955;1955;out;10
11/10/1955;1955;out;11
12/10/1955;1955;out;12
13/10/1955;1955;out;13
14/10/1955;1955;out;14
15/10/1955;1955;out;15
16/10/1955;1955;out;16
17/10/1955;1955;out;17
18/10/1955;1955;out;18
19/10/1955;1955;out;19
20/10/1955;1955;out;20
21/10/1955;1955;out;21
22/10/1955;1955;out;22
23/10/1955;1955;out;23
24/10/1955;1955;out;24
25/10/1955;1955;out;25
26/10/1955;1955;out;26
27/10/1955;1955;out;27
28/10/1955;1955;out;28
29/10/1955;1955;out;29
30/10/1955;1955;out;30
31/10/1955;1955;out;31
01/11/1955;1955;nov;1
02/11/1955;1955;nov;2
03/11/1955;1955;nov;3
04/11/1955;1955;nov;4
05/11/1955;1955;nov;5
06/11/1955;1955;nov;6
07/11/1955;1955;nov;7
08/11/1955;1955;nov;8
09/11/1955;1955;nov;9
10/11/1955;1955;nov;10
11/11/1955;1955;nov;11
12/11/1955;1955;nov;12
13/11/1955;1955;nov;13
14/11/1955;1955;nov;14
15/11/1955;1955;nov;15
16/11/1955;1955;nov;16
17/11/1955;1955;nov;17
18/11/1955;1955;nov;18
19/11/1955;1955;nov;19
20/11/1955;1955;nov;20
21/11/1955;1955;nov;21
22/11/1955;1955;nov;22
23/11/1955;1955;nov;23
24/11/1955;1955;nov;24
25/11/1955;1955;nov;25
26/11/1955;1955;nov;26
27/11/1955;1955;nov;27
28/11/1955;1955;nov;28
29/11/1955;1955;nov;29
30/11/1955;1955;nov;30
01/12/1955;1955;dez;1
02/12/1955;1955;dez;2
03/12/1955;1955;dez;3
04/12/1955;1955;dez;4
05/12/1955;1955;dez;5
06/12/1955;1955;dez;6
07/12/1955;1955;dez;7
08/12/1955;1955;dez;8
09/12/1955;1955;dez;9
10/12/1955;1955;dez;10
11/12/1955;1955;dez;11
12/12/1955;1955;dez;12
13/12/1955;1955;dez;13
14/12/1955;1955;dez;14
15/12/1955;1955;dez;15
16/12/1955;1955;dez;16
17/12/1955;1955;dez;17
18/12/1955;1955;dez;18
19/12/1955;1955;dez;19
20/12/1955;1955;dez;20
21/12/1955;1955;dez;21
22/12/1955;1955;dez;22
23/12/1955;1955;dez;23
24/12/1955;1955;dez;24
25/12/1955;1955;dez;25
26/12/1955;1955;dez;26
27/12/1955;1955;dez;27
28/12/1955;1955;dez;28
29/12/1955;1955;dez;29
30/12/1955;1955;dez;30
31/12/1955;1955;dez;31
01/01/1956;1956;jan;1
02/01/1956;1956;jan;2
03/01/1956;1956;jan;3
04/01/1956;1956;jan;4
05/01/1956;1956;jan;5
06/01/1956;1956;jan;6
07/01/1956;1956;jan;7
08/01/1956;1956;jan;8
09/01/1956;1956;jan;9
10/01/1956;1956;jan;10
11/01/1956;1956;jan;11
12/01/1956;1956;jan;12
13/01/1956;1956;jan;13
14/01/1956;1956;jan;14
15/01/1956;1956;jan;15
16/01/1956;1956;jan;16
17/01/1956;1956;jan;17
18/01/1956;1956;jan;18
19/01/1956;1956;jan;19
20/01/1956;1956;jan;20
21/01/1956;1956;jan;21
22/01/1956;1956;jan;22
23/01/1956;1956;jan;23
24/01/1956;1956;jan;24
25/01/1956;1956;jan;25
26/01/1956;1956;jan;26
27/01/1956;1956;jan;27
28/01/1956;1956;jan;28
29/01/1956;1956;jan;29
30/01/1956;1956;jan;30
31/01/1956;1956;jan;31
01/02/1956;1956;fev;1
02/02/1956;1956;fev;2
03/02/1956;1956;fev;3
04/02/1956;1956;fev;4
05/02/1956;1956;fev;5
06/02/1956;1956;fev;6
07/02/1956;1956;fev;7
08/02/1956;1956;fev;8
09/02/1956;1956;fev;9
10/02/1956;1956;fev;10
11/02/1956;1956;fev;11
12/02/1956;1956;fev;12
13/02/1956;1956;fev;13
14/02/1956;1956;fev;14
15/02/1956;1956;fev;15
16/02/1956;1956;fev;16
17/02/1956;1956;fev;17
18/02/1956;1956;fev;18
19/02/1956;1956;fev;19
20/02/1956;1956;fev;20
21/02/1956;1956;fev;21
22/02/1956;1956;fev;22
23/02/1956;1956;fev;23
24/02/1956;1956;fev;24
25/02/1956;1956;fev;25
26/02/1956;1956;fev;26
27/02/1956;1956;fev;27
28/02/1956;1956;fev;28
29/02/1956;1956;fev;29
01/03/1956;1956;mar;1
02/03/1956;1956;mar;2
